"COUNTRY.ID","COUNTRY","INDICATOR.ID","INDICATOR","FREQUENCY.ID","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE"
"MAR","Morocco","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-4.554","",""
"MAR","Morocco","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-4.041","",""
"MAR","Morocco","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.921","",""
"MAR","Morocco","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.516","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-13.52","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-10.423","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-15.926","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-25.115","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","26.812","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","17.992","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","125.135","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","13.648","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-18.024","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-12.119","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-13.025","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-12.257","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","2.134","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-6.274","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-7.6","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-5.006","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-3.107","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-2.023","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-0.066","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","2.94","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-1.516","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-2.241","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.131","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","0.921","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","1.079","",""
"STP","São Tomé and Príncipe, Democratic Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","2.304","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-3.597","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-3.217","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-2.351","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-2.403","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-2.16","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.45","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-2.348","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.99","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-1.511","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-3.389","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-1.096","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.057","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-5.648","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-6.131","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-4.129","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-5.071","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-6.146","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-6.211","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-5.229","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-4.855","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-8.28","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-7.203","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-7.757","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-6.8","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-5.118","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-4.778","",""
"TUN","Tunisia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-4.63","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","2.15","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","3.865","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","4.377","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","6.935","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","7.786","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","4.669","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.021","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","0.264","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","1.053","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","2.99","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","2.755","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","3.196","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","1.467","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-4.994","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-3.45","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-3.422","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","3.271","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.387","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-3.444","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-2.721","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","0.377","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-1.95","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-2.678","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.827","",""
"KAZ","Kazakhstan, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.681","",""
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-4.167","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.618","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.166","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.453","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.829","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.335","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-0.084","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","0.323","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","1.457","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.315","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-2.871","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-0.706","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-0.670","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","1.224","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","0.513","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-0.758","0","Units"
"BLR","Belarus, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","0.445","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-1.367","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-0.997","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.737","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.594","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.635","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-0.880","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-0.903","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.746","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.454","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-0.915","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-1.426","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-1.027","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-0.881","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-2.664","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-2.119","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.976","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-4.732","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-2.319","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","0.531","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","0.381","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-0.408","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-0.117","0","Units"
"GEO","Georgia","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","0.046","0","Units"
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","2.629","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","2.739","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","0.894","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","1.575","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","4.707","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","7.763","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","7.671","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","4.738","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","3.474","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-4.418","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-2.432","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","1.486","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","0.073","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.56","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.134","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-3.077","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-3.209","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.002","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","2.944","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","1.987","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-4.362","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","0.501","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-1.2","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-2.656","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-2.356","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-2.989","",""
"RUS","Russian Federation","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-1.828","",""
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","0.120","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-0.128","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-0.622","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","0.262","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","1.874","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","2.310","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","3.085","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","2.159","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","0.956","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-0.484","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-3.475","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-1.954","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.549","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-1.325","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-3.033","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.702","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","1.369","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","0.577","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-0.147","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","0.076","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-1.403","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-3.543","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-1.453","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-3.249","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-3.193","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-3.655","0","Units"
"BGR","Bulgaria","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.135","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","-2.153","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","-1.618","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-1.741","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.305","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-0.482","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-0.512","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-0.634","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-0.136","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-0.324","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-1.801","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-0.398","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-0.067","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-0.092","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-0.491","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-0.246","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-2.201","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-3.073","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-3.147","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-4.039","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-5.669","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-8.170","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.551","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-6.405","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-6.021","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-6.816","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-8.203","0","Units"
"CHN","China, People's Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-8.207","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2000","0.219","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2001","0.423","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2002","-0.133","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","0.678","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","0.799","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-1.605","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-1.223","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-2.052","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-4.705","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-0.441","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","0.113","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","0.182","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","1.252","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","0.964","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","1.559","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","1.160","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","0.120","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.364","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-2.100","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2019","-1.625","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2020","-5.788","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2021","-5.694","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2022","-2.439","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2023","-3.063","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2024","-1.166","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2025","-1.021","0","Units"
"EST","Estonia, Republic of","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2026","-3.725","0","Units"
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2003","-1.229","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2004","-6.585","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2005","-2.137","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2006","-2.063","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2007","-4.02","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2008","-3.798","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2009","-2.253","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2010","-2.713","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2011","-3.116","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2012","-4.408","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2013","-4.828","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2014","-2.961","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2015","-0.796","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2016","-1.735","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2017","-1.842","",""
"UKR","Ukraine","GGSB_NPGDP","Structural balance, General government, Percent","A","Annual","2018","-2.476","",""
